1,in_use,,,Opcode,prependage,appendage,Specific,variant,comments,,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,,31:30:29:28:27:26:25:24:23:22:21:20:19:18:17:16:15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,,Binary,,NAME,//		Opcode                                                          	BINARY    	OPCODE    	comments,//		BINARY    	Opcode    	Opcode	comments
600,//,,,SQDMLAL,v,vector_Scalar,vector,Scalar,writes to low half of the dest. register & clears the up half,,0,1,0,1,1,1,1,0,size,,1,Rm,,,,,1,0,0,1,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:size::-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x5E209000,,"vsqdmlalvector_Scalar,                                  ","//		vsqdmlalvector_Scalar,                                  	/* 0x5E209000	SQDMLAL   	writes to low half of the dest. register & clears the up half */","//		0x5E209000,	/* SQDMLAL   	vsqdmlalvector_Scalar	writes to low half of the dest. register & clears the up half */"
601,//,,,SQDMLAL2,v,vector_Scalar,vector,Scalar,writes to high half of the dest. register & don't touch low half,,0,1,0,1,1,1,1,0,size,,1,Rm,,,,,1,0,0,1,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:size::-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x5E209000,,"vsqdmlal2vector_Scalar,                                 ","//		vsqdmlal2vector_Scalar,                                 	/* 0x5E209000	SQDMLAL2  	writes to high half of the dest. register & don't touch low half */","//		0x5E209000,	/* SQDMLAL2  	vsqdmlal2vector_Scalar	writes to high half of the dest. register & don't touch low half */"
602,//,,,SQDMLSL,v,vector_Scalar,vector,Scalar,writes to low half of the dest. register & clears the up half,,0,1,0,1,1,1,1,0,size,,1,Rm,,,,,1,0,1,1,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:size::-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x5E20B000,,"vsqdmlslvector_Scalar,                                  ","//		vsqdmlslvector_Scalar,                                  	/* 0x5E20B000	SQDMLSL   	writes to low half of the dest. register & clears the up half */","//		0x5E20B000,	/* SQDMLSL   	vsqdmlslvector_Scalar	writes to low half of the dest. register & clears the up half */"
603,//,,,SQDMLSL2,v,vector_Scalar,vector,Scalar,writes to high half of the dest. register & don't touch low half,,0,1,0,1,1,1,1,0,size,,1,Rm,,,,,1,0,1,1,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:size::-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x5E20B000,,"vsqdmlsl2vector_Scalar,                                 ","//		vsqdmlsl2vector_Scalar,                                 	/* 0x5E20B000	SQDMLSL2  	writes to high half of the dest. register & don't touch low half */","//		0x5E20B000,	/* SQDMLSL2  	vsqdmlsl2vector_Scalar	writes to high half of the dest. register & don't touch low half */"
604,//,,,SQDMULL,v,vector_Scalar,vector,Scalar,writes to low half of the dest. register & clears the up half,,0,1,0,1,1,1,1,0,size,,1,Rm,,,,,1,1,0,1,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:size::-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x5E20D000,,"vsqdmullvector_Scalar,                                  ","//		vsqdmullvector_Scalar,                                  	/* 0x5E20D000	SQDMULL   	writes to low half of the dest. register & clears the up half */","//		0x5E20D000,	/* SQDMULL   	vsqdmullvector_Scalar	writes to low half of the dest. register & clears the up half */"
605,//,,,SQDMULL2,v,vector_Scalar,vector,Scalar,writes to high half of the dest. register & don't touch low half,,0,1,0,1,1,1,1,0,size,,1,Rm,,,,,1,1,0,1,0,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:size::-:Rm:::::-:-:-:-:-:-:Rn:::::Rd::::,,0x5E20D000,,"vsqdmull2vector_Scalar,                                 ","//		vsqdmull2vector_Scalar,                                 	/* 0x5E20D000	SQDMULL2  	writes to high half of the dest. register & don't touch low half */","//		0x5E20D000,	/* SQDMULL2  	vsqdmull2vector_Scalar	writes to high half of the dest. register & don't touch low half */"
606,//,,AdvSIMD scalar two-reg misc,,,,,,,,0,1,U,1,1,1,1,0,size,,1,0,0,0,0,opcode,,,,,1,0,Rn,,,,,Rd,,,,,,,,,,,	/* AdvSIMD scalar two-reg misc */,	/* AdvSIMD scalar two-reg misc */
607,//,,,SUQADD,v,Scalar,,Scalar,,,0,1,0,1,1,1,1,0,-,-,1,0,0,0,0,0,0,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E203800,,"vsuqaddScalar,                                          ","//		vsuqaddScalar,                                          	/* 0x5E203800	SUQADD    	 */","//		0x5E203800,	/* SUQADD    	vsuqaddScalar	 */"
608,//,,,SQABS,v,Scalar,,Scalar,,,0,1,0,1,1,1,1,0,-,-,1,0,0,0,0,0,0,1,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E207800,,"vsqabsScalar,                                           ","//		vsqabsScalar,                                           	/* 0x5E207800	SQABS     	 */","//		0x5E207800,	/* SQABS     	vsqabsScalar	 */"
609,//,,,CMGT,v,zero_Scalar,zero,Scalar,,,0,1,0,1,1,1,1,0,-,-,1,0,0,0,0,0,1,0,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E208800,,"vcmgtzero_Scalar,                                       ","//		vcmgtzero_Scalar,                                       	/* 0x5E208800	CMGT      	 */","//		0x5E208800,	/* CMGT      	vcmgtzero_Scalar	 */"
610,//,,,CMEQ,v,zero_Scalar,zero,Scalar,,,0,1,0,1,1,1,1,0,-,-,1,0,0,0,0,0,1,0,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E209800,,"vcmeqzero_Scalar,                                       ","//		vcmeqzero_Scalar,                                       	/* 0x5E209800	CMEQ      	 */","//		0x5E209800,	/* CMEQ      	vcmeqzero_Scalar	 */"
611,//,,,CMLT,v,zero_Scalar,zero,Scalar,,,0,1,0,1,1,1,1,0,-,-,1,0,0,0,0,0,1,0,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E20A800,,"vcmltzero_Scalar,                                       ","//		vcmltzero_Scalar,                                       	/* 0x5E20A800	CMLT      	 */","//		0x5E20A800,	/* CMLT      	vcmltzero_Scalar	 */"
612,//,,,ABS,v,Scalar,,Scalar,,,0,1,0,1,1,1,1,0,-,-,1,0,0,0,0,0,1,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E20B800,,"vabsScalar,                                             ","//		vabsScalar,                                             	/* 0x5E20B800	ABS       	 */","//		0x5E20B800,	/* ABS       	vabsScalar	 */"
613,//,,,SQXTN,v,Scalar,,Scalar,writes to low half of the dest. register & clears the up half,,0,1,0,1,1,1,1,0,-,-,1,0,0,0,0,1,0,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E214800,,"vsqxtnScalar,                                           ","//		vsqxtnScalar,                                           	/* 0x5E214800	SQXTN     	writes to low half of the dest. register & clears the up half */","//		0x5E214800,	/* SQXTN     	vsqxtnScalar	writes to low half of the dest. register & clears the up half */"
614,//,,,SQXTN2,v,Scalar,,Scalar,writes to high half of the dest. register & don't touch low half,,0,1,0,1,1,1,1,0,-,-,1,0,0,0,0,1,0,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E214800,,"vsqxtn2Scalar,                                          ","//		vsqxtn2Scalar,                                          	/* 0x5E214800	SQXTN2    	writes to high half of the dest. register & don't touch low half */","//		0x5E214800,	/* SQXTN2    	vsqxtn2Scalar	writes to high half of the dest. register & don't touch low half */"
615,//,,,FCVTNS,v,vector_Scalar,vector,Scalar,,,0,1,0,1,1,1,1,0,0,-,1,0,0,0,0,1,1,0,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E21A800,,"vfcvtnsvector_Scalar,                                   ","//		vfcvtnsvector_Scalar,                                   	/* 0x5E21A800	FCVTNS    	 */","//		0x5E21A800,	/* FCVTNS    	vfcvtnsvector_Scalar	 */"
616,//,,,FCVTMS,v,vector_Scalar,vector,Scalar,,,0,1,0,1,1,1,1,0,0,-,1,0,0,0,0,1,1,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E21B800,,"vfcvtmsvector_Scalar,                                   ","//		vfcvtmsvector_Scalar,                                   	/* 0x5E21B800	FCVTMS    	 */","//		0x5E21B800,	/* FCVTMS    	vfcvtmsvector_Scalar	 */"
617,//,,,FCVTAS,v,vector_Scalar,vector,Scalar,,,0,1,0,1,1,1,1,0,0,-,1,0,0,0,0,1,1,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E21C800,,"vfcvtasvector_Scalar,                                   ","//		vfcvtasvector_Scalar,                                   	/* 0x5E21C800	FCVTAS    	 */","//		0x5E21C800,	/* FCVTAS    	vfcvtasvector_Scalar	 */"
618,//,,,SCVTF,v,vector_integer_Scalar,vector_integer,Scalar,,,0,1,0,1,1,1,1,0,0,-,1,0,0,0,0,1,1,1,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E21D800,,"vscvtfvector_integer_Scalar,                            ","//		vscvtfvector_integer_Scalar,                            	/* 0x5E21D800	SCVTF     	 */","//		0x5E21D800,	/* SCVTF     	vscvtfvector_integer_Scalar	 */"
619,//,,,FCMGT,v,zero_Scalar,zero,Scalar,,,0,1,0,1,1,1,1,0,1,-,1,0,0,0,0,0,1,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5EA0C800,,"vfcmgtzero_Scalar,                                      ","//		vfcmgtzero_Scalar,                                      	/* 0x5EA0C800	FCMGT     	 */","//		0x5EA0C800,	/* FCMGT     	vfcmgtzero_Scalar	 */"
620,//,,,FCMEQ,v,zero_Scalar,zero,Scalar,,,0,1,0,1,1,1,1,0,1,-,1,0,0,0,0,0,1,1,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5EA0D800,,"vfcmeqzero_Scalar,                                      ","//		vfcmeqzero_Scalar,                                      	/* 0x5EA0D800	FCMEQ     	 */","//		0x5EA0D800,	/* FCMEQ     	vfcmeqzero_Scalar	 */"
621,//,,,FCMLT,v,zero_Scalar,zero,Scalar,,,0,1,0,1,1,1,1,0,1,-,1,0,0,0,0,0,1,1,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5EA0E800,,"vfcmltzero_Scalar,                                      ","//		vfcmltzero_Scalar,                                      	/* 0x5EA0E800	FCMLT     	 */","//		0x5EA0E800,	/* FCMLT     	vfcmltzero_Scalar	 */"
622,//,,,FCVTPS,v,vector_Scalar,vector,Scalar,,,0,1,0,1,1,1,1,0,1,-,1,0,0,0,0,1,1,0,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5EA1A800,,"vfcvtpsvector_Scalar,                                   ","//		vfcvtpsvector_Scalar,                                   	/* 0x5EA1A800	FCVTPS    	 */","//		0x5EA1A800,	/* FCVTPS    	vfcvtpsvector_Scalar	 */"
623,//,,,FCVTZS,v,vector_integer_Scalar,vector_integer,Scalar,,,0,1,0,1,1,1,1,0,1,-,1,0,0,0,0,1,1,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5EA1B800,,"vfcvtzsvector_integer_Scalar,                           ","//		vfcvtzsvector_integer_Scalar,                           	/* 0x5EA1B800	FCVTZS    	 */","//		0x5EA1B800,	/* FCVTZS    	vfcvtzsvector_integer_Scalar	 */"
624,//,,,FRECPE,v,Scalar,,Scalar,,,0,1,0,1,1,1,1,0,1,-,1,0,0,0,0,1,1,1,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5EA1D800,,"vfrecpeScalar,                                          ","//		vfrecpeScalar,                                          	/* 0x5EA1D800	FRECPE    	 */","//		0x5EA1D800,	/* FRECPE    	vfrecpeScalar	 */"
625,//,,,FRECPX,,,,,,,0,1,0,1,1,1,1,0,1,-,1,0,0,0,0,1,1,1,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5EA1F800,,"frecpx,                                                 ","//		frecpx,                                                 	/* 0x5EA1F800	FRECPX    	 */","//		0x5EA1F800,	/* FRECPX    	frecpx	 */"
626,//,,,USQADD,v,Scalar,,Scalar,,,0,1,1,1,1,1,1,0,-,-,1,0,0,0,0,0,0,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E203800,,"vusqaddScalar,                                          ","//		vusqaddScalar,                                          	/* 0x7E203800	USQADD    	 */","//		0x7E203800,	/* USQADD    	vusqaddScalar	 */"
627,//,,,SQNEG,v,Scalar,,Scalar,,,0,1,1,1,1,1,1,0,-,-,1,0,0,0,0,0,0,1,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E207800,,"vsqnegScalar,                                           ","//		vsqnegScalar,                                           	/* 0x7E207800	SQNEG     	 */","//		0x7E207800,	/* SQNEG     	vsqnegScalar	 */"
628,//,,,CMGE,v,zero_Scalar,zero,Scalar,,,0,1,1,1,1,1,1,0,-,-,1,0,0,0,0,0,1,0,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E208800,,"vcmgezero_Scalar,                                       ","//		vcmgezero_Scalar,                                       	/* 0x7E208800	CMGE      	 */","//		0x7E208800,	/* CMGE      	vcmgezero_Scalar	 */"
629,//,,,CMLE,v,zero_Scalar,zero,Scalar,,,0,1,1,1,1,1,1,0,-,-,1,0,0,0,0,0,1,0,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E209800,,"vcmlezero_Scalar,                                       ","//		vcmlezero_Scalar,                                       	/* 0x7E209800	CMLE      	 */","//		0x7E209800,	/* CMLE      	vcmlezero_Scalar	 */"
630,//,,,NEG,v,vector_Scalar,vector,Scalar,,,0,1,1,1,1,1,1,0,-,-,1,0,0,0,0,0,1,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E20B800,,"vnegvector_Scalar,                                      ","//		vnegvector_Scalar,                                      	/* 0x7E20B800	NEG       	 */","//		0x7E20B800,	/* NEG       	vnegvector_Scalar	 */"
631,//,,,SQXTUN,v,Scalar,,Scalar,writes to low half of the dest. register & clears the up half,,0,1,1,1,1,1,1,0,-,-,1,0,0,0,0,1,0,0,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E212800,,"vsqxtunScalar,                                          ","//		vsqxtunScalar,                                          	/* 0x7E212800	SQXTUN    	writes to low half of the dest. register & clears the up half */","//		0x7E212800,	/* SQXTUN    	vsqxtunScalar	writes to low half of the dest. register & clears the up half */"
632,//,,,SQXTUN2,v,Scalar,,Scalar,writes to high half of the dest. register & don't touch low half,,0,1,1,1,1,1,1,0,-,-,1,0,0,0,0,1,0,0,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E212800,,"vsqxtun2Scalar,                                         ","//		vsqxtun2Scalar,                                         	/* 0x7E212800	SQXTUN2   	writes to high half of the dest. register & don't touch low half */","//		0x7E212800,	/* SQXTUN2   	vsqxtun2Scalar	writes to high half of the dest. register & don't touch low half */"
633,//,,,UQXTN,v,Scalar,,Scalar,writes to low half of the dest. register & clears the up half,,0,1,1,1,1,1,1,0,-,-,1,0,0,0,0,1,0,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E214800,,"vuqxtnScalar,                                           ","//		vuqxtnScalar,                                           	/* 0x7E214800	UQXTN     	writes to low half of the dest. register & clears the up half */","//		0x7E214800,	/* UQXTN     	vuqxtnScalar	writes to low half of the dest. register & clears the up half */"
634,//,,,UQXTN2,v,Scalar,,Scalar,writes to high half of the dest. register & don't touch low half,,0,1,1,1,1,1,1,0,-,-,1,0,0,0,0,1,0,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E214800,,"vuqxtn2Scalar,                                          ","//		vuqxtn2Scalar,                                          	/* 0x7E214800	UQXTN2    	writes to high half of the dest. register & don't touch low half */","//		0x7E214800,	/* UQXTN2    	vuqxtn2Scalar	writes to high half of the dest. register & don't touch low half */"
635,//,,,FCVTXN,v,Scalar,,Scalar,writes to low half of the dest. register & clears the up half,,0,1,1,1,1,1,1,0,0,-,1,0,0,0,0,1,0,1,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E216800,,"vfcvtxnScalar,                                          ","//		vfcvtxnScalar,                                          	/* 0x7E216800	FCVTXN    	writes to low half of the dest. register & clears the up half */","//		0x7E216800,	/* FCVTXN    	vfcvtxnScalar	writes to low half of the dest. register & clears the up half */"
636,//,,,FCVTXN2,v,Scalar,,Scalar,writes to high half of the dest. register & don't touch low half,,0,1,1,1,1,1,1,0,0,-,1,0,0,0,0,1,0,1,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E216800,,"vfcvtxn2Scalar,                                         ","//		vfcvtxn2Scalar,                                         	/* 0x7E216800	FCVTXN2   	writes to high half of the dest. register & don't touch low half */","//		0x7E216800,	/* FCVTXN2   	vfcvtxn2Scalar	writes to high half of the dest. register & don't touch low half */"
637,//,,,FCVTNU,v,vector_Scalar,vector,Scalar,,,0,1,1,1,1,1,1,0,0,-,1,0,0,0,0,1,1,0,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E21A800,,"vfcvtnuvector_Scalar,                                   ","//		vfcvtnuvector_Scalar,                                   	/* 0x7E21A800	FCVTNU    	 */","//		0x7E21A800,	/* FCVTNU    	vfcvtnuvector_Scalar	 */"
638,//,,,FCVTMU,v,vector_Scalar,vector,Scalar,,,0,1,1,1,1,1,1,0,0,-,1,0,0,0,0,1,1,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E21B800,,"vfcvtmuvector_Scalar,                                   ","//		vfcvtmuvector_Scalar,                                   	/* 0x7E21B800	FCVTMU    	 */","//		0x7E21B800,	/* FCVTMU    	vfcvtmuvector_Scalar	 */"
639,//,,,FCVTAU,v,vector_Scalar,vector,Scalar,,,0,1,1,1,1,1,1,0,0,-,1,0,0,0,0,1,1,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E21C800,,"vfcvtauvector_Scalar,                                   ","//		vfcvtauvector_Scalar,                                   	/* 0x7E21C800	FCVTAU    	 */","//		0x7E21C800,	/* FCVTAU    	vfcvtauvector_Scalar	 */"
640,//,,,UCVTF,v,vector_integer_Scalar,vector_integer,Scalar,,,0,1,1,1,1,1,1,0,0,-,1,0,0,0,0,1,1,1,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E21D800,,"vucvtfvector_integer_Scalar,                            ","//		vucvtfvector_integer_Scalar,                            	/* 0x7E21D800	UCVTF     	 */","//		0x7E21D800,	/* UCVTF     	vucvtfvector_integer_Scalar	 */"
641,//,,,FCMGE,v,zero_Scalar,zero,Scalar,,,0,1,1,1,1,1,1,0,1,-,1,0,0,0,0,0,1,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7EA0C800,,"vfcmgezero_Scalar,                                      ","//		vfcmgezero_Scalar,                                      	/* 0x7EA0C800	FCMGE     	 */","//		0x7EA0C800,	/* FCMGE     	vfcmgezero_Scalar	 */"
642,//,,,FCMLE,v,zero_Scalar,zero,Scalar,,,0,1,1,1,1,1,1,0,1,-,1,0,0,0,0,0,1,1,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7EA0D800,,"vfcmlezero_Scalar,                                      ","//		vfcmlezero_Scalar,                                      	/* 0x7EA0D800	FCMLE     	 */","//		0x7EA0D800,	/* FCMLE     	vfcmlezero_Scalar	 */"
643,//,,,FCVTPU,v,vector_Scalar,vector,Scalar,,,0,1,1,1,1,1,1,0,1,-,1,0,0,0,0,1,1,0,1,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7EA1A800,,"vfcvtpuvector_Scalar,                                   ","//		vfcvtpuvector_Scalar,                                   	/* 0x7EA1A800	FCVTPU    	 */","//		0x7EA1A800,	/* FCVTPU    	vfcvtpuvector_Scalar	 */"
644,//,,,FCVTZU,v,vector_integer_Scalar,vector_integer,Scalar,,,0,1,1,1,1,1,1,0,1,-,1,0,0,0,0,1,1,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7EA1B800,,"vfcvtzuvector_integer_Scalar,                           ","//		vfcvtzuvector_integer_Scalar,                           	/* 0x7EA1B800	FCVTZU    	 */","//		0x7EA1B800,	/* FCVTZU    	vfcvtzuvector_integer_Scalar	 */"
645,//,,,FRSQRTE,v,Scalar,,Scalar,,,0,1,1,1,1,1,1,0,1,-,1,0,0,0,0,1,1,1,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7EA1D800,,"vfrsqrteScalar,                                         ","//		vfrsqrteScalar,                                         	/* 0x7EA1D800	FRSQRTE   	 */","//		0x7EA1D800,	/* FRSQRTE   	vfrsqrteScalar	 */"
646,//,,AdvSIMD scalar pairwise,,,,,,,,0,1,U,1,1,1,1,0,size,,1,1,0,0,0,opcode,,,,,1,0,Rn,,,,,Rd,,,,,,,,,,,	/* AdvSIMD scalar pairwise */,	/* AdvSIMD scalar pairwise */
647,//,,,ADDP,,scalar,scalar,,,,0,1,0,1,1,1,1,0,-,-,1,1,0,0,0,1,1,0,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x5E31B800,,"addpscalar,                                             ","//		addpscalar,                                             	/* 0x5E31B800	ADDP      	 */","//		0x5E31B800,	/* ADDP      	addpscalar	 */"
648,//,,,FMAXNMP,,scalar,scalar,,,,0,1,1,1,1,1,1,0,0,-,1,1,0,0,0,0,1,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E30C800,,"fmaxnmpscalar,                                          ","//		fmaxnmpscalar,                                          	/* 0x7E30C800	FMAXNMP   	 */","//		0x7E30C800,	/* FMAXNMP   	fmaxnmpscalar	 */"
649,//,,,FADDP,,scalar,scalar,,,,0,1,1,1,1,1,1,0,0,-,1,1,0,0,0,0,1,1,0,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E30D800,,"faddpscalar,                                            ","//		faddpscalar,                                            	/* 0x7E30D800	FADDP     	 */","//		0x7E30D800,	/* FADDP     	faddpscalar	 */"
650,//,,,FMAXP,,scalar,scalar,,,,0,1,1,1,1,1,1,0,0,-,1,1,0,0,0,0,1,1,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7E30F800,,"fmaxpscalar,                                            ","//		fmaxpscalar,                                            	/* 0x7E30F800	FMAXP     	 */","//		0x7E30F800,	/* FMAXP     	fmaxpscalar	 */"
651,//,,,FMINNMP,,scalar,scalar,,,,0,1,1,1,1,1,1,0,1,-,1,1,0,0,0,0,1,1,0,0,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7EB0C800,,"fminnmpscalar,                                          ","//		fminnmpscalar,                                          	/* 0x7EB0C800	FMINNMP   	 */","//		0x7EB0C800,	/* FMINNMP   	fminnmpscalar	 */"
652,//,,,FMINP,,scalar,scalar,,,,0,1,1,1,1,1,1,0,1,-,1,1,0,0,0,0,1,1,1,1,1,0,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:-:Rn:::::Rd::::,,0x7EB0F800,,"fminpscalar,                                            ","//		fminpscalar,                                            	/* 0x7EB0F800	FMINP     	 */","//		0x7EB0F800,	/* FMINP     	fminpscalar	 */"
